vx,vy,omega,error_str,timestamp
-0.07660856061046652,-0.1032581156190274,0.9917,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917183
-0.013419233775758306,0.12941280525848844,0.9915,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917213
0.09844526658610153,-0.0873661232217127,0.9913,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917243
-0.13310287038897262,-0.002101402916243597,0.9911,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917282
0.09780230044685971,0.09247648364477412,0.9909,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917319
-0.009754376534159464,-0.1357142665250407,0.9907,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917355
-0.0853803737012269,0.10779583380928387,0.9905,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917391
0.1371867110160564,-0.022038972766377066,0.9903,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917427
-0.117228662275734,-0.07719734931357387,0.9901,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917463
0.03463764543028369,0.13747080969808081,0.9899,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917499
0.0679793215545979,-0.12598699076085806,0.9897,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917536
-0.13652855229410707,0.04743104899193337,0.9895,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917572
0.13396233811422248,0.057789289379354965,0.9893,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917608
-0.060296289579409905,-0.13433371677637745,0.9891,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917644
-0.0467008283338412,0.1410525527345503,0.9889,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917681
0.13087217693948203,-0.07310802488865954,0.9887,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917737
-0.1471627847667852,-0.034797482375665635,0.9885,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917774
0.08573959662355937,0.12614210863478303,0.9883,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917810
0.022172063477976806,-0.152206404599572,0.9881,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917846
-0.12015409127021864,0.09806418485373733,0.9879,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917882
0.15610585812878672,0.00892586454496575,0.9877,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917919
-0.10995597361484223,-0.11293110229875573,0.9875,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917955
0.004832208025250373,0.15879345000849623,0.9873,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.917991
0.10450840351149616,-0.1212913170654781,0.9871,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918030
-0.16021204688821963,0.018986575043617504,0.9869,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918067
0.1319498955657148,0.09493331902023079,0.9867,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918103
-0.033415990724512325,-0.16031569344234275,0.9865,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918139
-0.08426490585955002,0.14181585116086728,0.9863,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918196
0.1590701348373376,-0.047994605976414584,0.9861,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918240
-0.15077889214723955,-0.07257351915713542,0.9859,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918274
0.06259307984715072,0.15645324015579917,0.9857,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918306
0.05994027480996593,-0.15873535666544386,0.9855,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918338
-0.15245532220134128,0.07707972971206699,0.9853,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918369
0.16558922561366637,0.04645641355793995,0.9851,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918399
-0.09132171040530515,-0.1470793500415663,0.9849,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918430
-0.03222257126003198,0.17125307559688416,0.9847,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918460
0.14034105160312227,-0.10518621219023763,0.9845,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918490
-0.17564896312686706,-0.017347961046087764,0.9843,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918521
0.11854166724836321,0.13226890460716145,0.9841,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918551
0.0019494738329224731,-0.17870923185939433,0.9839,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918581
-0.12290401511974047,0.13125895423721215,0.9837,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918612
0.18037723529542748,-0.013849295548074009,0.9835,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918642
-0.14321259043024437,-0.11229988398150365,0.9833,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918695
0.02991908866992543,0.18060796807771576,0.9831,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918728
0.10052206236893958,-0.15428190100298553,0.9829,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918758
-0.1793685997782283,0.046126081706532616,0.9827,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918788
0.1643521551722152,0.08764769871621288,0.9825,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918818
-0.062333032385240614,-0.17663890588899334,0.9823,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918848
-0.07376498018583078,0.1733156591257237,0.9821,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918878
0.17241159159304303,-0.07840046609780928,0.9819,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918907
-0.18107279599852813,-0.05897247280956926,0.9817,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918937
0.09418789117900446,0.16669250479626233,0.9815,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918967
0.04337836532158335,-0.18753300355411406,0.9813,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.918997
-0.15950073583778426,0.10955503305282428,0.9811,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919026
0.1926156807137977,0.02709962256490572,0.9809,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919056
-0.12436307672545581,-0.15086860225831736,0.9807000000000001,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919086
-0.010261055164628195,0.19625101463918188,0.9805,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919116
0.1408415179851926,-0.13847590697167061,0.9803,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919146
-0.1983807207077239,0.0070056870815148695,0.9801,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919176
0.15176133552114332,0.129477747280523,0.9799,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919205
-0.024563189948116803,-0.19895868842443826,0.9797,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919235
-0.11684804478844249,0.16409230460054508,0.9795,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919265
0.19795152707790398,-0.042269408885456924,0.9793,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919295
-0.17534805632904008,-0.10303518399861206,0.9791,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919324
0.05997885314695136,0.19533900576990879,0.9789,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919354
0.08813337740948583,-0.1854152576957924,0.9787,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919384
-0.19111438331842953,0.07754381012573666,0.9785,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919419
0.1941890711679721,0.07224759261678122,0.9783,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919461
-0.0948155996862723,-0.18528462444610083,0.9781,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919497
-0.055492769463810154,0.20157416138294224,0.9779,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919534
0.17787049961318796,-0.11164584796289953,0.9777,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919587
-0.2074856288671739,-0.037992944260655866,0.9775,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919617
0.12788776987014777,0.16890656682805505,0.9773,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919654
0.01988028790417523,-0.21184986229131036,0.9771,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919691
-0.15844103475996554,0.14339744943405167,0.9769,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919728
0.21460530141280187,0.0012940655008265708,0.9767,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919765
-0.15803510700762508,-0.14653550748227687,0.9765,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919803
0.017620474195636653,0.21570310356858802,0.9763,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919843
0.13326461217818866,-0.17166634248156226,0.9761,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919880
-0.2151077073550292,0.03671327057704247,0.9759,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919916
0.18416334373950966,0.11871551214008724,0.9757,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919947
-0.055830674678112355,-0.21279728796435993,0.9755,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.919984
-0.10298730837645896,0.1954060498382075,0.9753000000000001,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920021
0.2087640995295998,-0.07481671435979674,0.9751,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920058
-0.20528325871235545,-0.08619033410096615,0.9749,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920091
0.09351439074776154,0.20301470075606579,0.9747,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920121
0.06844534730770305,-0.21369366961126351,0.9745,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920158
-0.1955700610794785,0.11176699517017166,0.9742999999999999,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920195
0.22054685096615784,0.049882627526138014,0.9741,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920233
-0.1294194356012454,-0.18646554558055792,0.9739,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920270
-0.030640983693509094,0.2257641249585374,0.9737,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920307
0.1757507778957808,-0.1463195614708705,0.9735,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920344
-0.2292793607083812,-0.010866680871172417,0.9733,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920381
0.16231947564695784,0.16348938138514296,0.9731,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920418
-0.009287705739391658,-0.23103966871967785,0.9729,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920455
-0.1497585998416622,0.17727682243729684,0.9727,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920492
0.2310059900049963,-0.029664500363422316,0.9725,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920529
-0.19105604059040254,-0.13464880004633667,0.9723,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920593
0.05010219009614141,0.22915357415403798,0.9721,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920631
0.11826285947646636,-0.20352957050131462,0.9719,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920669
-0.2254723415064119,0.07043673200550946,0.9717,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920706
0.21457900514521092,0.10071544345775123,0.9715,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920743
-0.09050289324861563,-0.21996712552931535,0.9713,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920783
-0.08213217700171144,0.22409617466828746,0.9711,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920819
0.2126577924784772,-0.11013561321471349,0.9709,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920857
-0.23198415505760073,-0.06264871748257142,0.9707,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920891
0.12917137645539842,0.20357923642802497,0.9705,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920931
0.042409735174306976,-0.23815819188607615,0.9703,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920964
-0.19278124878323086,0.1474495850030719,0.9701,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.920996
0.2425465307816615,0.021567809480347564,0.9699,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921027
-0.1648139186129938,-0.1803282624311271,0.9697,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921059
-0.0002822494403755415,0.24509114699485446,0.9695,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921090
0.1662989717294021,-0.1811136714931908,0.9693,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921122
-0.2457483672315759,0.02128215221763497,0.9691,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921153
0.1962050542106306,0.1507858305750363,0.9689,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921185
-0.04295642160121723,-0.24448937777175203,0.9687,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921216
-0.13389443182139416,0.20995244968141233,0.9685,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921248
0.24130061380157747,-0.06456875234183994,0.9683,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921280
-0.22222961246399509,-0.11574277231906373,0.9681,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921311
0.08594588958792268,0.23618402584201295,0.9679,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921342
0.09646040883196444,-0.2329208009774358,0.9677,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921387
-0.2291572201496058,0.10691453808208234,0.9675,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921424
0.24192183275802595,0.07618751101721088,0.9673,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921462
-0.12730278283127688,-0.22025347099061307,0.9671,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921498
-0.05507381855021022,0.2491410534422189,0.9669,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921535
0.20952160373715165,-0.14694151070208847,0.9667,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921592
-0.25450021081988256,-0.03327751031305224,0.9665,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921630
0.16566582119241163,0.19702574879604903,0.9663,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921667
0.010963994342184527,-0.25793522603177843,0.9661,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921704
-0.182844967448587,0.18331641464616638,0.9659,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921741
0.25939685478508423,-0.011695372059320785,0.9657,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921778
-0.1997409462895542,-0.16707275174412306,0.9655,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921815
0.03452462200405446,0.25885123232365936,0.9653,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921852
0.14981640164284546,-0.21479533467650017,0.9651,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921891
-0.256280296808748,0.05734456789984635,0.9649,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921928
0.2283450134342594,0.13119628363527647,0.9647,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.921965
-0.07997422845669191,-0.25168208673395254,0.9645,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922002
-0.11134497606867579,0.24026611559740568,0.9643,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922039
0.24507090900763637,-0.10223228236800201,0.9641,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922076
-0.25044658030546435,-0.0904063073756397,0.9639,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922113
0.12393853692071424,0.23647737537860308,0.9637,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922150
0.06853429432016984,-0.2587871722130683,0.9635,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922187
-0.22594830594785859,0.14491539959332414,0.9633,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922226
0.2652024046180369,0.045891988242079025,0.9631,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922263
-0.16498934059955794,-0.21354649959323405,0.9629,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922300
-0.02265023808674139,0.2696213580460827,0.9627,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922337
0.1993503722238545,-0.18399233433545706,0.9625,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922374
-0.2719883868365997,0.001013620256354544,0.9623,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922411
0.2017632677838664,0.18345346487100184,0.9621,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922448
-0.024917138117442707,-0.2722637071444454,0.9619,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922486
-0.16596382470082544,0.21814930412603584,0.9617,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922522
0.2704238607025205,-0.04887418094192218,0.9615,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922554
-0.23300719010370757,-0.14700326309294837,0.9613,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922587
0.07269639664581234,0.2664620496707079,0.9611,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922639
0.12670649596146857,-0.24620449606204678,0.9609,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922674
-0.26038833892129326,0.09619471375189872,0.9607,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922715
0.2576207780859231,0.10522017248799553,0.9605,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922746
-0.11918085730990606,-0.2522297231709136,0.9603,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922782
-0.08270179938750645,0.2671486522108407,0.9601,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922812
0.24203005745606812,-0.14146887038430897,0.9599,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922843
-0.2746947713456811,-0.05931856872298909,0.9597000000000001,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922873
0.16287662877214096,0.2298498505542741,0.9595,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922904
0.03524609812217914,-0.280180696278601,0.9593,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922934
-0.21576592206724293,0.18322733659165746,0.9591,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922964
0.2835436529470595,0.01066709301719561,0.9589,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.922995
-0.20235099046142452,-0.19987092499731046,0.9587,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.923025
0.01423005877622506,0.2847371690300112,0.9585,LoadOptimization.optimize() got an unexpected keyword argument 'length',2025-11-21T20:35:38.923059
